Unnamed: 0,Date,Primogem Used,Total Users,Average Used,Primogem Supplied
536,2024-03-18,360965.6540292589,157330,2.2943218332756556,280.0
537,2024-03-19,291872.37194213684,157330,1.8551603123507077,0.0
538,2024-03-20,254014.59331475428,157330,1.6145337400035231,160.0
539,2024-03-21,223054.59594947772,157330,1.417749926584108,0.0
540,2024-03-22,240990.8530110598,157330,1.5317539757901215,60.0
541,2024-03-23,247143.14719403072,157330,1.570858368995301,60.0
542,2024-03-24,227673.3745919453,157330,1.447107192474069,60.0
543,2024-03-25,215642.26654036,157330,1.3706366652282462,60.0
544,2024-03-26,191650.9527409116,157330,1.21814627052,60.0
545,2024-03-27,175736.42422546225,157330,1.1169924631377504,60.0
546,2024-03-28,204356.64556790984,157330,1.298904503705014,60.0
547,2024-03-29,186550.03843313392,157330,1.1857245181029297,60.0
548,2024-03-30,185709.33968900057,157330,1.1803809806712042,0.0
549,2024-03-31,225680.00696730136,157330,1.4344372145636646,0.0
550,2024-04-01,485235.1088729103,157330,3.0841867976413293,80.0
551,2024-04-02,167355.7719255114,157330,1.0637244767400458,120.0
552,2024-04-03,2912155.5622451305,218800,13.309668931650505,100.0
553,2024-04-04,974106.1736610176,218800,4.452039184922384,80.0
554,2024-04-05,836458.8517377486,218800,3.8229380792401675,100.0
555,2024-04-06,699948.6180078277,218800,3.1990339031436363,0.0
556,2024-04-07,598622.8755064987,218800,2.7359363597189157,0.0
557,2024-04-08,527306.9409145263,218800,2.4099951595727895,80.0
558,2024-04-09,495045.32556654,218800,2.262547191803199,80.0
559,2024-04-10,462092.1369075173,218800,2.111938468498708,100.0
560,2024-04-11,431929.4745197108,218800,1.9740835215708903,80.0
561,2024-04-12,783867.5907559065,218800,3.5825758261238874,400.0
562,2024-04-13,530155.2536349125,218800,2.4230130422070957,0.0
563,2024-04-14,422260.4967182428,218800,1.929892580979172,0.0
564,2024-04-15,376681.9009550478,218800,1.7215809001601818,0.0
565,2024-04-16,474063.2522807634,218800,2.166651061612264,0.0
566,2024-04-17,349596.83300530247,218800,1.597791741340505,20.0
567,2024-04-18,316496.3821048463,218800,1.4465099730568844,0.0
568,2024-04-19,313014.2825225941,218800,1.4305954411453112,0.0
569,2024-04-20,321441.78370640683,218800,1.4691123569762652,0.0
570,2024-04-21,313237.97200325265,218800,1.4316177879490524,0.0
571,2024-04-22,299369.2242024195,218800,1.368232286117091,0.0
572,2024-04-23,154759.56719365172,218800,0.7073106361684265,700.0
573,2024-04-24,63559.50185013543,218800,0.29049132472639594,0.0
574,2024-04-25,2978162.09566501,331380,8.98715099180702,0.0
575,2024-04-26,1928128.9515501063,331380,5.818483166003097,0.0
576,2024-04-27,1630888.8973554163,331380,4.921506721453969,0.0
577,2024-04-28,1364789.924974357,331380,4.118504209591276,70.0
